"SerialCode","dt_utc","degC","rh","dt_pdt","date_pdt","hr_pdt","eve_morn","intervalID"
"FS-361",2020-09-22 10:07:48,-1,-1,2020-09-22 03:07:48,2020-09-22,3,"am",14
"FS-361",2020-09-22 10:11:15,-1,-1,2020-09-22 03:11:15,2020-09-22,3,"am",14
"FS-361",2020-09-22 10:13:55,-1,-1,2020-09-22 03:13:55,2020-09-22,3,"am",14
"FS-361",2020-09-22 10:17:08,-1,-1,2020-09-22 03:17:08,2020-09-22,3,"am",14
"FS-361",2020-09-22 10:19:21,-1,-1,2020-09-22 03:19:21,2020-09-22,3,"am",14
"FS-361",2020-09-22 10:21:31,-1,-1,2020-09-22 03:21:31,2020-09-22,3,"am",14
"FS-361",2020-09-22 10:24:24,-1,-1,2020-09-22 03:24:24,2020-09-22,3,"am",14
"FS-361",2020-09-22 10:26:55,-1,-1,2020-09-22 03:26:55,2020-09-22,3,"am",14
"FS-361",2020-09-22 10:32:01,-1,-1,2020-09-22 03:32:01,2020-09-22,3,"am",14
"FS-361",2020-09-22 12:59:49,-1,-1,2020-09-22 05:59:49,2020-09-22,5,"am",14
"FS-361",2020-09-22 13:08:21,-1,-1,2020-09-22 06:08:21,2020-09-22,6,"am",14
"FS-361",2020-09-23 07:46:33,-1,-1,2020-09-23 00:46:33,2020-09-23,0,"am",14
"FS-361",2020-09-23 07:53:00,-1,-1,2020-09-23 00:53:00,2020-09-23,0,"am",14
"FS-361",2020-09-23 07:55:01,-1,-1,2020-09-23 00:55:01,2020-09-23,0,"am",14
"FS-361",2020-09-23 07:58:51,-1,-1,2020-09-23 00:58:51,2020-09-23,0,"am",14
"FS-361",2020-09-23 09:14:47,-1,-1,2020-09-23 02:14:47,2020-09-23,2,"am",14
"FS-361",2020-09-23 09:34:23,-1,-1,2020-09-23 02:34:23,2020-09-23,2,"am",14
"FS-361",2020-09-23 11:38:58,-1,-1,2020-09-23 04:38:58,2020-09-23,4,"am",14
"FS-361",2020-10-15 10:13:00,-1,-1,2020-10-15 03:13:00,2020-10-15,3,"am",15
"FS-361",2020-10-15 10:31:47,-1,-1,2020-10-15 03:31:47,2020-10-15,3,"am",15
"FS-387",2020-07-11 10:46:08,16.56,74.31,2020-07-11 03:46:08,2020-07-11,3,"am",3
"FS-387",2020-07-11 13:32:52,22.2,60.23,2020-07-11 06:32:52,2020-07-11,6,"am",3
"FS-387",2020-07-12 13:22:37,20.4,67.49,2020-07-12 06:22:37,2020-07-12,6,"am",3
"FS-387",2020-07-14 13:20:41,15.83,82.35,2020-07-14 06:20:41,2020-07-14,6,"am",3
"FS-387",2020-07-16 13:28:28,19.43,78.56,2020-07-16 06:28:28,2020-07-16,6,"am",3
"FS-387",2020-07-16 13:33:06,20.53,75.03,2020-07-16 06:33:06,2020-07-16,6,"am",3
"FS-387",2020-07-17 13:21:17,17.46,87.15,2020-07-17 06:21:17,2020-07-17,6,"am",4
"FS-387",2020-07-17 13:31:45,20.56,72.9,2020-07-17 06:31:45,2020-07-17,6,"am",4
"FS-387",2020-07-18 13:22:14,16.19,89.01,2020-07-18 06:22:14,2020-07-18,6,"am",4
"FS-387",2020-07-21 13:41:56,22.54,60.02,2020-07-21 06:41:56,2020-07-21,6,"am",4
"FS-387",2020-07-23 13:49:13,21.43,63.9,2020-07-23 06:49:13,2020-07-23,6,"am",5
"FS-387",2020-07-27 13:38:39,20.18,68.5,2020-07-27 06:38:39,2020-07-27,6,"am",5
"FS-387",2020-07-28 13:40:34,20.85,67.19,2020-07-28 06:40:34,2020-07-28,6,"am",5
"FS-387",2020-07-29 13:28:41,16.13,87.92,2020-07-29 06:28:41,2020-07-29,6,"am",5
"FS-387",2020-07-29 13:50:27,24.55,57.83,2020-07-29 06:50:27,2020-07-29,6,"am",5
"FS-387",2020-07-30 13:28:20,15.13,90.96,2020-07-30 06:28:20,2020-07-30,6,"am",6
"FS-387",2020-08-01 13:38:00,18.19,71.79,2020-08-01 06:38:00,2020-08-01,6,"am",6
"FS-387",2020-08-03 13:29:18,14.44,77.77,2020-08-03 06:29:18,2020-08-03,6,"am",6
"FS-387",2020-08-03 13:32:58,16.13,77.51,2020-08-03 06:32:58,2020-08-03,6,"am",6
"FS-387",2020-08-04 13:37:12,15.32,87.64,2020-08-04 06:37:12,2020-08-04,6,"am",6
"FS-387",2020-08-09 13:50:10,21.46,67.78,2020-08-09 06:50:10,2020-08-09,6,"am",7
"FS-387",2020-08-10 13:34:51,15.99,92.76,2020-08-10 06:34:51,2020-08-10,6,"am",7
"FS-387",2020-08-12 13:49:53,20.76,78.09,2020-08-12 06:49:53,2020-08-12,6,"am",7
"FS-387",2020-08-14 12:37:43,19.25,89.92,2020-08-14 05:37:43,2020-08-14,5,"am",8
"FS-387",2020-08-19 08:44:19,22.48,84.25,2020-08-19 01:44:19,2020-08-19,1,"am",8
"FS-387",2020-08-27 13:54:32,15.95,88.57,2020-08-27 06:54:32,2020-08-27,6,"am",9
"FS-389",2020-07-14 13:28:57,19.2,69.34,2020-07-14 06:28:57,2020-07-14,6,"am",3
"FS-389",2020-07-14 13:32:45,20.26,65.56,2020-07-14 06:32:45,2020-07-14,6,"am",3
"FS-389",2020-07-15 13:22:18,15.73,84.75,2020-07-15 06:22:18,2020-07-15,6,"am",3
"FS-389",2020-07-15 13:38:56,21.12,64.78,2020-07-15 06:38:56,2020-07-15,6,"am",3
"FS-389",2020-07-16 13:25:12,18.94,80.41,2020-07-16 06:25:12,2020-07-16,6,"am",3
"FS-389",2020-07-16 13:33:04,20.99,72.46,2020-07-16 06:33:04,2020-07-16,6,"am",3
"FS-389",2020-07-17 13:18:14,16.68,87.36,2020-07-17 06:18:14,2020-07-17,6,"am",4
"FS-389",2020-07-17 13:31:42,20.74,72.97,2020-07-17 06:31:42,2020-07-17,6,"am",4
"FS-389",2020-07-18 13:22:11,16.38,87.51,2020-07-18 06:22:11,2020-07-18,6,"am",4
"FS-389",2020-07-20 13:19:51,16.42,90,2020-07-20 06:19:51,2020-07-20,6,"am",4
"FS-389",2020-07-21 13:30:11,18.66,77.54,2020-07-21 06:30:11,2020-07-21,6,"am",4
"FS-389",2020-07-22 13:32:40,17.87,76.13,2020-07-22 06:32:40,2020-07-22,6,"am",4
"FS-389",2020-07-23 13:38:19,19.01,73.58,2020-07-23 06:38:19,2020-07-23,6,"am",5
"FS-389",2020-07-24 13:23:46,15.16,86.2,2020-07-24 06:23:46,2020-07-24,6,"am",5
"FS-389",2020-07-24 13:33:02,18.74,75.35,2020-07-24 06:33:02,2020-07-24,6,"am",5
"FS-389",2020-07-24 13:36:53,20.45,69.97,2020-07-24 06:36:53,2020-07-24,6,"am",5
"FS-389",2020-07-24 13:52:17,25.71,53.84,2020-07-24 06:52:17,2020-07-24,6,"am",5
"FS-389",2020-07-25 13:24:22,15.48,88.27,2020-07-25 06:24:22,2020-07-25,6,"am",5
"FS-389",2020-07-25 13:38:43,20.58,72.57,2020-07-25 06:38:43,2020-07-25,6,"am",5
"FS-389",2020-07-25 13:44:49,22.52,65.94,2020-07-25 06:44:49,2020-07-25,6,"am",5
"FS-389",2020-07-26 13:25:27,15.74,88.62,2020-07-26 06:25:27,2020-07-26,6,"am",5
"FS-389",2020-07-27 13:27:22,16.59,81.3,2020-07-27 06:27:22,2020-07-27,6,"am",5
"FS-389",2020-07-28 13:32:40,18.57,76.95,2020-07-28 06:32:40,2020-07-28,6,"am",5
"FS-389",2020-07-28 13:38:34,20.99,66.07,2020-07-28 06:38:34,2020-07-28,6,"am",5
"FS-389",2020-07-28 13:40:54,21.9,64.07,2020-07-28 06:40:54,2020-07-28,6,"am",5
"FS-389",2020-07-29 13:27:36,16.16,85.11,2020-07-29 06:27:36,2020-07-29,6,"am",5
"FS-389",2020-07-29 13:36:55,20.8,70.06,2020-07-29 06:36:55,2020-07-29,6,"am",5
"FS-389",2020-07-29 13:43:48,23.53,61.1,2020-07-29 06:43:48,2020-07-29,6,"am",5
"FS-389",2020-07-29 13:47:57,24.75,58.22,2020-07-29 06:47:57,2020-07-29,6,"am",5
"FS-389",2020-07-29 13:50:25,25.57,54.95,2020-07-29 06:50:25,2020-07-29,6,"am",5
"FS-389",2020-07-30 13:26:15,14.8,89.09,2020-07-30 06:26:15,2020-07-30,6,"am",6
"FS-389",2020-07-30 13:46:10,23.3,60.49,2020-07-30 06:46:10,2020-07-30,6,"am",6
"FS-389",2020-07-30 13:58:46,27.66,46.83,2020-07-30 06:58:46,2020-07-30,6,"am",6
"FS-389",2020-07-31 13:27:58,15.45,90.61,2020-07-31 06:27:58,2020-07-31,6,"am",6
"FS-389",2020-07-31 13:42:29,21.8,69.2,2020-07-31 06:42:29,2020-07-31,6,"am",6
"FS-389",2020-07-31 13:54:50,26.26,54.86,2020-07-31 06:54:50,2020-07-31,6,"am",6
"FS-389",2020-08-01 13:50:11,24.25,51.48,2020-08-01 06:50:11,2020-08-01,6,"am",6
"FS-389",2020-08-02 13:29:46,13.77,86.65,2020-08-02 06:29:46,2020-08-02,6,"am",6
"FS-389",2020-08-02 13:56:56,24.29,48.07,2020-08-02 06:56:56,2020-08-02,6,"am",6
"FS-389",2020-08-03 13:34:02,17.12,71.98,2020-08-03 06:34:02,2020-08-03,6,"am",6
"FS-389",2020-08-03 13:36:45,18.59,67.16,2020-08-03 06:36:45,2020-08-03,6,"am",6
"FS-389",2020-08-04 13:31:12,13.58,91.72,2020-08-04 06:31:12,2020-08-04,6,"am",6
"FS-389",2020-08-04 13:37:16,16,84.63,2020-08-04 06:37:16,2020-08-04,6,"am",6
"FS-389",2020-08-04 13:45:53,19.85,69.94,2020-08-04 06:45:53,2020-08-04,6,"am",6
"FS-389",2020-08-04 13:47:57,20.78,67.95,2020-08-04 06:47:57,2020-08-04,6,"am",6
"FS-389",2020-08-04 13:52:34,22.85,61.3,2020-08-04 06:52:34,2020-08-04,6,"am",6
"FS-389",2020-08-05 13:31:27,12.24,94.95,2020-08-05 06:31:27,2020-08-05,6,"am",6
"FS-389",2020-08-05 13:42:09,18.57,75.32,2020-08-05 06:42:09,2020-08-05,6,"am",6
"FS-389",2020-08-05 13:57:49,24.49,52.03,2020-08-05 06:57:49,2020-08-05,6,"am",6
"FS-389",2020-08-06 13:32:08,10.6,93.71,2020-08-06 06:32:08,2020-08-06,6,"am",6
"FS-389",2020-08-06 13:36:53,12.49,90.69,2020-08-06 06:36:53,2020-08-06,6,"am",6
"FS-389",2020-08-06 13:41:02,14.53,84.03,2020-08-06 06:41:02,2020-08-06,6,"am",6
"FS-389",2020-08-06 13:45:28,16.65,76.6,2020-08-06 06:45:28,2020-08-06,6,"am",6
"FS-389",2020-08-06 13:49:21,18.3,68.89,2020-08-06 06:49:21,2020-08-06,6,"am",6
"FS-389",2020-08-07 13:46:10,19.58,75.27,2020-08-07 06:46:10,2020-08-07,6,"am",7
"FS-389",2020-08-08 13:37:29,16.35,86.86,2020-08-08 06:37:29,2020-08-08,6,"am",7
"FS-389",2020-08-08 13:43:51,19.52,74.68,2020-08-08 06:43:51,2020-08-08,6,"am",7
"FS-389",2020-08-08 13:47:59,21.35,66.81,2020-08-08 06:47:59,2020-08-08,6,"am",7
"FS-389",2020-08-08 13:58:14,24.7,55.38,2020-08-08 06:58:14,2020-08-08,6,"am",7
"FS-389",2020-08-09 13:36:44,17,82.53,2020-08-09 06:36:44,2020-08-09,6,"am",7
"FS-389",2020-08-09 13:50:07,22.32,64.28,2020-08-09 06:50:07,2020-08-09,6,"am",7
"FS-389",2020-08-10 13:34:48,16.27,89.29,2020-08-10 06:34:48,2020-08-10,6,"am",7
"FS-389",2020-08-10 13:44:01,20.12,79.39,2020-08-10 06:44:01,2020-08-10,6,"am",7
"FS-389",2020-08-10 13:54:24,23.85,64.08,2020-08-10 06:54:24,2020-08-10,6,"am",7
"FS-389",2020-08-11 13:51:14,22.06,69.89,2020-08-11 06:51:14,2020-08-11,6,"am",7
"FS-389",2020-08-11 13:54:51,23.36,64.96,2020-08-11 06:54:51,2020-08-11,6,"am",7
"FS-389",2020-08-12 13:49:49,21.52,74.02,2020-08-12 06:49:49,2020-08-12,6,"am",7
"FS-389",2020-08-12 13:53:46,22.85,69.79,2020-08-12 06:53:46,2020-08-12,6,"am",7
"FS-389",2020-08-14 13:40:39,19.37,84.22,2020-08-14 06:40:39,2020-08-14,6,"am",8
"FS-389",2020-08-14 13:53:53,19.42,83.51,2020-08-14 06:53:53,2020-08-14,6,"am",8
"FS-389",2020-08-15 13:55:41,25.34,63.16,2020-08-15 06:55:41,2020-08-15,6,"am",8
"FS-389",2020-08-17 13:46:08,21.12,88.05,2020-08-17 06:46:08,2020-08-17,6,"am",8
"FS-389",2020-08-17 13:56:35,23.13,78.35,2020-08-17 06:56:35,2020-08-17,6,"am",8
"FS-389",2020-08-27 13:54:29,16.31,85.78,2020-08-27 06:54:29,2020-08-27,6,"am",9
"FS-389",2020-08-30 13:53:44,14.33,89.47,2020-08-30 06:53:44,2020-08-30,6,"am",10
"FS-390",2020-07-11 13:30:31,21.95,50.91,2020-07-11 06:30:31,2020-07-11,6,"am",3
"FS-390",2020-07-11 13:36:39,23.07,47.54,2020-07-11 06:36:39,2020-07-11,6,"am",3
"FS-390",2020-07-12 13:03:50,19.09,56.84,2020-07-12 06:03:50,2020-07-12,6,"am",3
"FS-390",2020-07-12 13:16:41,21.32,53.45,2020-07-12 06:16:41,2020-07-12,6,"am",3
"FS-390",2020-07-13 13:30:19,23.7,44.02,2020-07-13 06:30:19,2020-07-13,6,"am",3
"FS-390",2020-07-13 13:35:32,24.92,41.85,2020-07-13 06:35:32,2020-07-13,6,"am",3
"FS-390",2020-07-13 13:39:22,25.8,40.44,2020-07-13 06:39:22,2020-07-13,6,"am",3
"FS-390",2020-07-14 13:11:46,16.15,70.24,2020-07-14 06:11:46,2020-07-14,6,"am",3
"FS-390",2020-07-14 13:18:43,17.73,65.98,2020-07-14 06:18:43,2020-07-14,6,"am",3
"FS-390",2020-07-14 13:34:09,21.61,54.86,2020-07-14 06:34:09,2020-07-14,6,"am",3
"FS-390",2020-07-15 13:17:52,16.23,74.04,2020-07-15 06:17:52,2020-07-15,6,"am",3
"FS-390",2020-07-15 13:22:49,17.22,70.5,2020-07-15 06:22:49,2020-07-15,6,"am",3
"FS-390",2020-07-15 13:26:57,18.24,67.38,2020-07-15 06:26:57,2020-07-15,6,"am",3
"FS-390",2020-07-17 13:21:25,19.97,70.53,2020-07-17 06:21:25,2020-07-17,6,"am",4
"FS-390",2020-07-18 13:13:24,16.44,81.55,2020-07-18 06:13:24,2020-07-18,6,"am",4
"FS-390",2020-07-18 13:34:48,22.46,60.39,2020-07-18 06:34:48,2020-07-18,6,"am",4
"FS-390",2020-07-19 13:10:22,17.12,78.24,2020-07-19 06:10:22,2020-07-19,6,"am",4
"FS-390",2020-07-20 13:15:32,18.01,80.9,2020-07-20 06:15:32,2020-07-20,6,"am",4
"FS-390",2020-07-20 13:20:59,18.93,78.11,2020-07-20 06:20:59,2020-07-20,6,"am",4
"FS-390",2020-07-20 13:24:50,19.77,75.03,2020-07-20 06:24:50,2020-07-20,6,"am",4
"FS-390",2020-07-20 13:36:32,22.41,65.69,2020-07-20 06:36:32,2020-07-20,6,"am",4
"FS-390",2020-07-21 13:22:35,18.16,73.06,2020-07-21 06:22:35,2020-07-21,6,"am",4
"FS-390",2020-07-22 13:12:18,14.34,84.72,2020-07-22 06:12:18,2020-07-22,6,"am",4
"FS-390",2020-07-22 13:26:52,17.78,72.96,2020-07-22 06:26:52,2020-07-22,6,"am",4
"FS-390",2020-07-23 13:17:47,15.17,85.81,2020-07-23 06:17:47,2020-07-23,6,"am",5
"FS-390",2020-07-23 13:23:13,16.42,81.49,2020-07-23 06:23:13,2020-07-23,6,"am",5
"FS-390",2020-07-23 13:25:16,16.84,79.26,2020-07-23 06:25:16,2020-07-23,6,"am",5
"FS-390",2020-07-23 13:28:06,17.42,77.46,2020-07-23 06:28:06,2020-07-23,6,"am",5
"FS-390",2020-07-24 13:20:31,16.7,79.38,2020-07-24 06:20:31,2020-07-24,6,"am",5
"FS-390",2020-07-24 13:29:02,18.75,71.94,2020-07-24 06:29:02,2020-07-24,6,"am",5
"FS-390",2020-07-24 13:35:19,20.26,66.74,2020-07-24 06:35:19,2020-07-24,6,"am",5
"FS-390",2020-07-24 13:43:11,23.07,58.06,2020-07-24 06:43:11,2020-07-24,6,"am",5
"FS-390",2020-07-25 13:21:28,17.34,75.57,2020-07-25 06:21:28,2020-07-25,6,"am",5
"FS-390",2020-07-25 13:39:13,21.96,61.49,2020-07-25 06:39:13,2020-07-25,6,"am",5
"FS-390",2020-07-26 13:18:40,17.07,75.08,2020-07-26 06:18:40,2020-07-26,6,"am",5
"FS-390",2020-07-28 13:14:17,16.63,76.75,2020-07-28 06:14:17,2020-07-28,6,"am",5
"FS-390",2020-07-28 13:17:37,17.11,76.19,2020-07-28 06:17:37,2020-07-28,6,"am",5
"FS-390",2020-07-28 13:41:47,23.59,56.22,2020-07-28 06:41:47,2020-07-28,6,"am",5
"FS-390",2020-07-29 13:21:41,17.87,74.47,2020-07-29 06:21:41,2020-07-29,6,"am",5
"FS-390",2020-07-29 13:34:21,21.44,63.58,2020-07-29 06:34:21,2020-07-29,6,"am",5
"FS-390",2020-07-30 13:28:32,18.22,74.22,2020-07-30 06:28:32,2020-07-30,6,"am",6
"FS-390",2020-07-30 13:36:07,21.11,62.82,2020-07-30 06:36:07,2020-07-30,6,"am",6
"FS-390",2020-07-31 13:15:48,15.82,84.3,2020-07-31 06:15:48,2020-07-31,6,"am",6
"FS-390",2020-07-31 13:25:06,17.32,80.25,2020-07-31 06:25:06,2020-07-31,6,"am",6
"FS-390",2020-07-31 13:33:05,19.98,71.93,2020-07-31 06:33:05,2020-07-31,6,"am",6
"FS-390",2020-08-01 13:26:30,17.18,69.57,2020-08-01 06:26:30,2020-08-01,6,"am",6
"FS-390",2020-08-01 13:33:14,19.19,64.33,2020-08-01 06:33:14,2020-08-01,6,"am",6
"FS-390",2020-08-03 13:25:29,16.84,67,2020-08-03 06:25:29,2020-08-03,6,"am",6
"FS-390",2020-08-03 13:32:58,19.67,57.04,2020-08-03 06:32:58,2020-08-03,6,"am",6
"FS-390",2020-08-03 13:35:37,20.21,59.21,2020-08-03 06:35:37,2020-08-03,6,"am",6
"FS-390",2020-08-04 13:23:23,14.82,84.64,2020-08-04 06:23:23,2020-08-04,6,"am",6
"FS-390",2020-08-04 13:30:11,15.92,79.83,2020-08-04 06:30:11,2020-08-04,6,"am",6
"FS-390",2020-08-04 13:33:44,16.63,77.76,2020-08-04 06:33:44,2020-08-04,6,"am",6
"FS-390",2020-08-04 13:35:53,17.24,75.54,2020-08-04 06:35:53,2020-08-04,6,"am",6
"FS-390",2020-08-04 13:43:34,19.54,67.21,2020-08-04 06:43:34,2020-08-04,6,"am",6
"FS-390",2020-08-05 13:22:04,13.7,85.85,2020-08-05 06:22:04,2020-08-05,6,"am",6
"FS-390",2020-08-05 13:25:21,14.69,83.94,2020-08-05 06:25:21,2020-08-05,6,"am",6
"FS-390",2020-08-05 13:30:29,16.47,76.53,2020-08-05 06:30:29,2020-08-05,6,"am",6
"FS-390",2020-08-05 13:33:02,17.42,73.18,2020-08-05 06:33:02,2020-08-05,6,"am",6
"FS-390",2020-08-05 13:38:34,19.44,65.95,2020-08-05 06:38:34,2020-08-05,6,"am",6
"FS-390",2020-08-05 13:40:56,20.43,61.41,2020-08-05 06:40:56,2020-08-05,6,"am",6
"FS-390",2020-08-05 13:52:03,24.54,50.04,2020-08-05 06:52:03,2020-08-05,6,"am",6
"FS-390",2020-08-06 13:24:19,11.45,92.22,2020-08-06 06:24:19,2020-08-06,6,"am",6
"FS-390",2020-08-06 13:28:59,12.6,89.85,2020-08-06 06:28:59,2020-08-06,6,"am",6
"FS-390",2020-08-06 13:32:40,13.74,86.31,2020-08-06 06:32:40,2020-08-06,6,"am",6
"FS-390",2020-08-06 13:37:16,15.2,80.56,2020-08-06 06:37:16,2020-08-06,6,"am",6
"FS-390",2020-08-06 13:53:15,20.83,58.57,2020-08-06 06:53:15,2020-08-06,6,"am",6
"FS-390",2020-08-07 13:34:05,16.77,84.19,2020-08-07 06:34:05,2020-08-07,6,"am",7
"FS-390",2020-08-08 12:21:26,15.57,87.25,2020-08-08 05:21:26,2020-08-08,5,"am",7
"FS-390",2020-08-09 11:14:40,16.91,79.61,2020-08-09 04:14:40,2020-08-09,4,"am",7
"FS-390",2020-08-09 11:16:42,16.9,79.8,2020-08-09 04:16:42,2020-08-09,4,"am",7
"FS-390",2020-08-09 12:27:55,16.54,82.65,2020-08-09 05:27:55,2020-08-09,5,"am",7
"FS-390",2020-08-09 12:31:51,16.52,82.88,2020-08-09 05:31:51,2020-08-09,5,"am",7
"FS-390",2020-08-10 13:30:35,17.66,79.13,2020-08-10 06:30:35,2020-08-10,6,"am",7
"FS-390",2020-08-10 13:33:05,18.14,77.9,2020-08-10 06:33:05,2020-08-10,6,"am",7
"FS-390",2020-08-10 13:36:42,19.02,75.56,2020-08-10 06:36:42,2020-08-10,6,"am",7
"FS-390",2020-08-11 13:43:09,20.63,73.32,2020-08-11 06:43:09,2020-08-11,6,"am",7
"FS-390",2020-08-12 13:30:23,17.63,84.73,2020-08-12 06:30:23,2020-08-12,6,"am",7
"FS-390",2020-08-13 12:20:44,17.91,79.57,2020-08-13 05:20:44,2020-08-13,5,"am",8
"FS-390",2020-08-13 12:24:23,17.9,79.13,2020-08-13 05:24:23,2020-08-13,5,"am",8
"FS-390",2020-08-13 12:27:09,17.87,79.21,2020-08-13 05:27:09,2020-08-13,5,"am",8
"FS-390",2020-08-13 12:38:39,17.79,78.58,2020-08-13 05:38:39,2020-08-13,5,"am",8
"FS-390",2020-08-13 12:42:11,17.76,78.48,2020-08-13 05:42:11,2020-08-13,5,"am",8
"FS-390",2020-08-13 12:47:02,17.75,78.83,2020-08-13 05:47:02,2020-08-13,5,"am",8
"FS-390",2020-08-15 12:32:26,19.53,76.54,2020-08-15 05:32:26,2020-08-15,5,"am",8
"FS-390",2020-08-15 12:47:17,19.4,77.46,2020-08-15 05:47:17,2020-08-15,5,"am",8
"FS-390",2020-08-15 12:55:15,19.34,77.17,2020-08-15 05:55:15,2020-08-15,5,"am",8
"FS-390",2020-08-16 13:15:46,21.51,92.53,2020-08-16 06:15:46,2020-08-16,6,"am",8
"FS-390",2020-08-17 12:29:46,21.54,77.76,2020-08-17 05:29:46,2020-08-17,5,"am",8
"FS-390",2020-08-17 12:33:02,21.45,75.49,2020-08-17 05:33:02,2020-08-17,5,"am",8
"FS-390",2020-08-26 13:58:30,19.97,86.18,2020-08-26 06:58:30,2020-08-26,6,"am",9
"FS-390",2020-09-04 10:40:29,16.7,87.8,2020-09-04 03:40:29,2020-09-04,3,"am",11
"FS-390",2020-09-04 11:38:33,15.83,90.93,2020-09-04 04:38:33,2020-09-04,4,"am",11
"FS-390",2020-09-04 11:41:25,15.77,90.7,2020-09-04 04:41:25,2020-09-04,4,"am",11
"FS-390",2020-09-04 11:43:40,15.7,90.61,2020-09-04 04:43:40,2020-09-04,4,"am",11
"FS-390",2020-09-04 11:52:27,15.53,90.43,2020-09-04 04:52:27,2020-09-04,4,"am",11
"FS-390",2020-09-07 11:54:18,17.91,85.82,2020-09-07 04:54:18,2020-09-07,4,"am",11
"FS-390",2020-09-17 10:36:40,14.39,89.5,2020-09-17 03:36:40,2020-09-17,3,"am",13
"FS-390",2020-09-17 10:43:15,14.36,89.88,2020-09-17 03:43:15,2020-09-17,3,"am",13
"FS-390",2020-09-17 12:58:47,14.2,90.39,2020-09-17 05:58:47,2020-09-17,5,"am",13
"FS-390",2020-09-17 13:23:37,13.94,91.41,2020-09-17 06:23:37,2020-09-17,6,"am",13
"FS-390",2020-09-17 13:26:40,13.95,91.16,2020-09-17 06:26:40,2020-09-17,6,"am",13
"FS-390",2020-09-19 09:37:47,16.01,78.85,2020-09-19 02:37:47,2020-09-19,2,"am",14
"FS-390",2020-09-19 09:39:52,15.91,78.86,2020-09-19 02:39:52,2020-09-19,2,"am",14
"FS-390",2020-09-19 09:42:23,15.81,79.59,2020-09-19 02:42:23,2020-09-19,2,"am",14
"FS-390",2020-09-20 07:48:37,12.63,84.75,2020-09-20 00:48:37,2020-09-20,0,"am",14
"FS-390",2020-09-20 08:03:58,12.47,83.91,2020-09-20 01:03:58,2020-09-20,1,"am",14
"FS-390",2020-09-20 08:08:23,12.46,84.07,2020-09-20 01:08:23,2020-09-20,1,"am",14
"FS-390",2020-09-20 10:40:17,12.98,83.34,2020-09-20 03:40:17,2020-09-20,3,"am",14
"FS-390",2020-09-21 09:43:33,15.75,80.48,2020-09-21 02:43:33,2020-09-21,2,"am",14
"FS-390",2020-09-21 12:26:35,13.95,87.27,2020-09-21 05:26:35,2020-09-21,5,"am",14
"FS-390",2020-09-22 10:22:13,14.24,83.75,2020-09-22 03:22:13,2020-09-22,3,"am",14
"FS-390",2020-09-22 10:30:04,14.21,81.7,2020-09-22 03:30:04,2020-09-22,3,"am",14
"FS-390",2020-09-22 10:38:19,14.15,80.37,2020-09-22 03:38:19,2020-09-22,3,"am",14
"FS-390",2020-09-23 10:09:21,13.44,74.71,2020-09-23 03:09:21,2020-09-23,3,"am",14
"FS-390",2020-09-23 10:34:54,13.01,80.7,2020-09-23 03:34:54,2020-09-23,3,"am",14
"FS-390",2020-09-23 11:33:26,12,85.07,2020-09-23 04:33:26,2020-09-23,4,"am",14
"FS-390",2020-10-15 08:44:26,14.54,78.44,2020-10-15 01:44:26,2020-10-15,1,"am",15
"FS-390",2020-10-19 11:16:27,13.83,69.55,2020-10-19 04:16:27,2020-10-19,4,"am",15
"FS-390",2020-10-19 11:20:19,13.91,69.46,2020-10-19 04:20:19,2020-10-19,4,"am",15
"FS-390",2020-10-26 07:14:20,10.24,70.86,2020-10-26 00:14:20,2020-10-26,0,"am",16
"FS-390",2020-10-26 07:16:49,10.05,70.7,2020-10-26 00:16:49,2020-10-26,0,"am",16
"FS-392",2020-07-11 13:19:39,17.23,75.13,2020-07-11 06:19:39,2020-07-11,6,"am",3
"FS-392",2020-07-11 13:31:26,19.42,67.08,2020-07-11 06:31:26,2020-07-11,6,"am",3
"FS-392",2020-07-11 13:33:34,19.84,65.79,2020-07-11 06:33:34,2020-07-11,6,"am",3
"FS-392",2020-07-11 13:36:36,20.35,64.42,2020-07-11 06:36:36,2020-07-11,6,"am",3
"FS-392",2020-07-11 13:45:00,21.97,61.06,2020-07-11 06:45:00,2020-07-11,6,"am",3
"FS-392",2020-07-11 13:47:27,22.6,59.21,2020-07-11 06:47:27,2020-07-11,6,"am",3
"FS-392",2020-07-12 13:23:12,20.26,60.15,2020-07-12 06:23:12,2020-07-12,6,"am",3
"FS-392",2020-07-12 13:25:17,20.73,59.48,2020-07-12 06:25:17,2020-07-12,6,"am",3
"FS-392",2020-07-12 13:28:06,21.43,56.94,2020-07-12 06:28:06,2020-07-12,6,"am",3
"FS-392",2020-07-12 13:34:53,22.87,53.04,2020-07-12 06:34:53,2020-07-12,6,"am",3
"FS-392",2020-07-12 13:52:10,25.38,50.62,2020-07-12 06:52:10,2020-07-12,6,"am",3
"FS-392",2020-07-13 13:21:00,18.22,65.84,2020-07-13 06:21:00,2020-07-13,6,"am",3
"FS-392",2020-07-13 13:24:04,18.83,64.32,2020-07-13 06:24:04,2020-07-13,6,"am",3
"FS-392",2020-07-13 13:26:16,19.26,63.64,2020-07-13 06:26:16,2020-07-13,6,"am",3
"FS-392",2020-07-13 13:29:42,19.95,61.37,2020-07-13 06:29:42,2020-07-13,6,"am",3
"FS-392",2020-07-13 13:33:16,20.75,57.74,2020-07-13 06:33:16,2020-07-13,6,"am",3
